Strike,Expiry,Leverage
4791.081794871795,0.2,1.2006147884296123
4879.3966666666665,0.2,1.1998985386275807
4967.711538461539,0.2,1.0828649401687154
5056.026410256411,0.2,0.8842353976780221
5144.341282051282,0.2,0.8547158954292241
5232.656153846154,0.2,1.1047787214066749
5320.971025641025,0.2,1.4516580938924752
5409.285897435897,0.2,1.5782020291317442
5497.6007692307685,0.2,1.4879266379064706
5585.915641025641,0.2,1.3395295235782037
5674.230512820513,0.2,1.2901210908491094
5762.545384615385,0.2,1.2650446580230452
5850.860256410257,0.2,1.2524228871114917
5939.175128205128,0.2,1.2944902139397223
6027.49,0.2,1.332314320590307
2583.21,0.25,1.3289927728097353
2671.5248717948716,0.25,1.218639823623017
2759.8397435897436,0.25,1.219580053506854
2848.154615384615,0.25,1.1378108519624202
2936.4694871794873,0.25,0.9123790319705098
3024.784358974359,0.25,0.7158126844633071
3113.099230769231,0.25,0.6973192527735305
3201.4141025641024,0.25,0.8631229596693714
3289.7289743589745,0.25,1.065101619856424
3378.043846153846,0.25,1.173457223235011
3466.358717948718,0.25,1.2041918599876564
3554.6735897435897,0.25,1.2753206621729933
3642.9884615384617,0.25,1.2486436665221123
3731.3033333333333,0.25,1.0826905058575431
3819.618205128205,0.25,0.9179591053924461
3907.933076923077,0.25,0.8445285833029315
3996.247948717949,0.25,0.8420963503850114
4084.5628205128205,0.25,0.8171318750700033
4172.877692307692,0.25,0.7884410482456711
4261.192564102565,0.25,0.7908060299964437
4349.507435897436,0.25,0.8434526220007759
4437.822307692308,0.25,0.9621062939958838
4526.137179487179,0.25,1.102162569689034
4614.452051282051,0.25,1.179870755005951
4702.7669230769225,0.25,1.18905319309492
4791.081794871795,0.25,1.1783533335994203
4879.3966666666665,0.25,1.194268075295446
4967.711538461539,0.25,1.1583900073580553
5056.026410256411,0.25,1.099226880058372
5144.341282051282,0.25,1.148233319180061
5232.656153846154,0.25,1.3534422093458571
5320.971025641025,0.25,1.5726120260436858
5409.285897435897,0.25,1.588040208555597
5497.6007692307685,0.25,1.436211442932943
5585.915641025641,0.25,1.2788033869344144
5674.230512820513,0.25,1.2551596511255867
5762.545384615385,0.25,1.2497297965048466
5850.860256410257,0.25,1.229482298128665
5939.175128205128,0.25,1.2350705443572652
6027.49,0.25,1.2074321956005842
2583.21,0.3,1.097537093838995
2671.5248717948716,0.3,1.038275306178121
2759.8397435897436,0.3,1.1182688707644486
2848.154615384615,0.3,1.0968034102399127
2936.4694871794873,0.3,0.8965483548873209
3024.784358974359,0.3,0.7075064320331572
3113.099230769231,0.3,0.6904829013073888
3201.4141025641024,0.3,0.8557213398093049
3289.7289743589745,0.3,1.0547392375608364
3378.043846153846,0.3,1.1659414749126162
3466.358717948718,0.3,1.234748219806847
3554.6735897435897,0.3,1.4182163880109262
3642.9884615384617,0.3,1.560570611678343
3731.3033333333333,0.3,1.5258336619716937
3819.618205128205,0.3,1.3293969693394323
3907.933076923077,0.3,1.0978538955494173
3996.247948717949,0.3,0.9261591754780438
4084.5628205128205,0.3,0.8341006197218825
4172.877692307692,0.3,0.7975671336940241
4261.192564102565,0.3,0.7975213759717628
4349.507435897436,0.3,0.8246350201018547
